ts,acc.x,acc.y,acc.z,acc.roll,acc.pitch,acc.impact,aqi.value,co2.ppm,co2.humidity,co2.temperature,env.humidity,env.temperature,gas.humidity,gas.pressure,gas.resistance,gas.temperature,gps.age,gps.alt,gps.lat,gps.lon,param,state,status,version,asset_id,config_ts,particles.mc_1p0,particles.mc_2p5,particles.mc_4p0,particles.nc_0p5,particles.nc_1p0,particles.nc_2p5,particles.nc_4p0,particles.mc_10p0,particles.nc_10p0,particles.typical_particle_size,fw_version.major,fw_version.minor,fw_version.patch
"2024-07-08, 11:12:32",0.05267244,0.30885202,10.09156,-1.752989,0.29891002,0,111.61806,936,28.947,23.853,27.270508,25.90332,25.883,83.268,16092,26.75,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4305573,3.230606,3.794693,14.87848,18.577272,19.240847,19.346315,4.058747,19.476194,0.68182373,1,1,0
"2024-07-08, 11:13:33",0.047884032,0.31364042,10.09156,-1.7801498,0.27173284,0,109.79368,900,28.607,23.978,26.959229,26.074524,25.757,83.264,16129,26.85,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.62117,3.4866486,4.0989075,16.116335,19.928835,20.730104,20.928835,4.4006658,20.908812,0.68333435,1,1,0
"2024-07-08, 11:14:34",0.055066638,0.31124622,10.093954,-1.766151,0.31242028,0,107.50382,881,28.41,24.034,26.959229,26.004028,25.352,83.264,16178,26.96,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.0703888,2.745926,3.2016754,12.8089,15.9107065,16.384401,16.615358,3.4056551,16.564085,0.6695404,1,1,0
"2024-07-08, 11:15:35",0.055066638,0.31364042,10.084377,-1.781417,0.31271437,0,107.20283,873,28.544,24.037,27.355957,26.03424,25.322,83.266,16304,26.99,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5578156,3.3703766,3.9096832,15.795472,19.5553,20.324343,20.465456,4.1654363,20.43762,0.65670776,1,1,0
"2024-07-08, 11:16:35",0.047884032,0.31124622,10.096349,-1.7657323,0.2716061,0,107.29837,884,28.875,24.048,28.35083,26.004028,25.607,83.268,16228,27.02,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5314484,3.235672,3.709549,16.054323,19.692507,20.207155,20.255983,3.9265292,20.311155,0.6249695,1,1,0
"2024-07-08, 11:17:36",0.045489833,0.30645782,10.096349,-1.7385839,0.25802973,0,112.13387,969,28.825,24.05,28.149414,25.963745,26.317,83.27,16166,27.02,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.912941,2.4392853,2.8238068,11.986634,14.739076,15.186341,15.190003,2.9839633,15.294738,0.64372253,1,1,0
"2024-07-08, 11:18:37",0.05267244,0.31124622,10.093954,-1.7661508,0.29883704,0,112.401726,968,28.787,24.01,27.752686,25.953674,26.14,83.264,16203,26.99,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.9944229,2.5890045,2.9964142,12.4766245,15.340882,15.845033,15.994447,3.174698,15.939025,0.6441345,1,1,0
"2024-07-08, 11:19:38",0.05746084,0.31124622,10.086772,-1.7674077,0.32623538,0,114.565865,989,28.962,23.962,28.167725,25.883179,25.864,83.26,16153,26.97,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6239777,3.405777,3.9120026,16.377565,20.144655,20.79114,20.949831,4.147492,20.953733,0.6468506,1,1,0
"2024-07-08, 11:20:38",0.045489833,0.30406362,10.0987425,-1.7246009,0.25797048,0,111.03033,950,28.843,23.89,27.770996,25.832825,26.338,83.266,16253,26.9,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.0022125,2.5977325,2.985794,12.6016245,15.536927,16.030397,16.04651,3.1861727,16.057737,0.6309509,1,1,0
"2024-07-08, 11:21:39",0.055066638,0.31364042,10.0987425,-1.7788845,0.31227,0,110.25214,930,28.974,23.901,28.063965,25.89325,25.963,83.268,16253,26.86,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4655304,3.1565094,3.615921,15.474183,18.973757,19.546022,19.706179,3.8424227,19.712523,0.6308899,1,1,0
"2024-07-08, 11:22:40",0.055066638,0.30645782,10.093954,-1.7389963,0.3124248,0,109.66234,922,29.049,23.936,28.051758,26.054382,26.209,83.264,16266,26.89,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.359024,3.0331573,3.4911041,14.795472,18.195925,18.71155,18.767702,3.7135165,18.80432,0.6437073,1,1,0
"2024-07-08, 11:23:41",0.05267244,0.31124622,10.096349,-1.7657322,0.29876623,0,109.81818,920,29.077,24.048,28.253174,26.104736,26.254,83.26,16316,26.97,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5977936,3.4489288,4.0157776,16.095827,19.96155,20.65735,20.823366,4.3117986,20.830198,0.6550293,1,1,0
"2024-07-08, 11:24:42",0.05267244,0.30645782,10.093954,-1.7389961,0.29884136,0,109.48233,917,28.926,24.133,27.740479,26.195374,26.463,83.26,16228,27.07,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.166275,2.8420563,3.3092804,13.405335,16.668093,17.150026,17.25403,3.5006258,17.275023,0.6479492,1,1,0
"2024-07-08, 11:25:42",0.050278235,0.31364042,10.093954,-1.7797279,0.28525168,0,109.60068,913,29.058,24.2,27.838135,26.255798,26.044,83.253,16228,27.13,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4188995,3.176651,3.6986237,14.884339,18.38489,19.010378,19.21448,3.9467318,19.345823,0.6615906,1,1,0
"2024-07-08, 11:26:43",0.05267244,0.31124622,10.096349,-1.7657322,0.29876623,0,109.59707,912,29.063,24.203,27.941895,26.205444,26.149,83.262,16178,27.17,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.393814,3.209732,3.7649689,14.71808,18.263308,19.047487,19.184206,4.0012517,19.188108,0.66789246,1,1,0
"2024-07-08, 11:27:44",0.05746084,0.30645782,10.101137,-1.7377603,0.3257766,0,109.27541,903,28.944,24.203,27.856445,26.14502,26.235,83.262,16092,27.18,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3845367,3.24794,3.829483,14.578675,18.2428,18.982058,19.115847,4.11612,19.232054,0.67855835,1,1,0
"2024-07-08, 11:28:45",0.050278235,0.3184288,10.09156,-1.8073097,0.285315,0,108.56427,898,28.823,24.152,27.65503,26.104736,26.08,83.256,16191,27.16,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2627106,3.0401154,3.577835,13.853578,17.345339,17.897585,18.117311,3.816849,18.086546,0.67466736,1,1,0
"2024-07-08, 11:29:45",0.055066638,0.30406362,10.0987425,-1.7246008,0.31227905,0,106.911865,884,28.739,24.165,27.459717,26.074524,25.921,83.26,16203,27.13,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.8102798,2.3621979,2.7454987,11.218568,13.831361,14.329164,14.433412,2.9109652,14.48883,0.6373291,1,1,0
"2024-07-08, 11:30:46",0.047884032,0.30885202,10.09156,-1.752989,0.2717368,0,108.38607,885,28.639,24.112,27.2583,26.0141,25.81,83.26,16279,27.1,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.827835,3.6145172,4.150177,17.791628,21.868776,22.421022,22.607546,4.387604,22.617308,0.61587524,1,1,0
"2024-07-08, 11:31:47",0.050278235,0.30645782,10.0987425,-1.7381722,0.28512275,0,107.253624,882,28.538,24.034,27.459717,25.983887,25.656,83.256,16470,27.05,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6721954,3.3338776,3.7643585,17.066042,20.757448,21.371218,21.494753,3.9594882,21.411741,0.60617065,1,1,0
"2024-07-08, 11:32:48",0.055066638,0.30885202,10.096349,-1.7521582,0.3123485,0,107.72596,883,28.581,24.037,27.557373,26.004028,25.761,83.258,16457,27.01,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9808502,3.6874542,4.11734,18.960573,23.028933,23.726198,23.626589,4.316071,23.865843,0.6068115,1,1,0
"2024-07-08, 11:33:49",0.050278235,0.30406362,10.103531,-1.723784,0.2849898,0,106.512985,882,28.515,24.032,27.459717,26.054382,25.781,83.256,16561,27.01,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.348465,2.8595734,3.197586,15.06598,18.324831,18.665163,18.751589,3.3303988,18.7843,0.5977783,1,1,0
"2024-07-08, 11:34:49",0.05267244,0.31124622,10.093954,-1.7661508,0.29883704,0,107.33418,873,28.39,24.096,27.355957,26.124878,25.737,83.262,16639,27.04,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.3274078,4.0961,4.574127,21.31067,25.780397,26.401491,26.56946,4.7927556,26.56555,0.60098267,1,1,0
"2024-07-08, 11:35:50",0.05746084,0.31124622,10.0987425,-1.765314,0.32584906,0,106.075386,873,28.514,24.176,27.246094,26.26587,25.587,83.268,16706,27.11,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4727325,3.0475006,3.3911896,15.879701,19.284792,19.71741,19.826296,3.5733798,19.837523,0.5986023,1,1,0
"2024-07-08, 11:36:51",0.050278235,0.30406362,10.108319,-1.722968,0.28485492,0,106.01036,876,28.646,24.301,28.338623,26.326294,25.658,83.272,16639,27.21,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6039581,3.234085,3.6097565,16.665651,20.171999,20.661745,20.840456,3.7904818,20.783812,0.5960083,1,1,0
"2024-07-08, 11:37:52",0.05267244,0.30645782,10.101137,-1.7377603,0.29862908,0,107.52676,876,28.683,24.342,27.34375,26.376648,26.132,83.268,16457,27.3,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9151764,3.591568,3.987503,18.744753,22.675905,23.2428,23.37073,4.1655583,23.252562,0.59420776,1,1,0
"2024-07-08, 11:38:52",0.050278235,0.30885202,10.096349,-1.7521582,0.28518826,0,107.11268,871,28.648,24.376,27.13623,26.416931,25.862,83.266,16470,27.34,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.804947,3.414444,3.8076935,17.892702,21.846315,22.33362,22.357058,3.9708407,22.397581,0.60076904,1,1,0
"2024-07-08, 11:39:53",0.055066638,0.30885202,10.093954,-1.7525736,0.31242254,0,106.175514,865,28.26,24.347,27.642822,26.27594,25.684,83.26,16600,27.36,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.8808746,3.556656,3.9557037,18.436647,22.460573,22.920534,23.036745,4.163361,23.082151,0.60672,1,1,0
"2024-07-08, 11:40:54",0.047884032,0.30885202,10.101137,-1.7513281,0.27147943,0,107.53405,872,28.266,24.272,26.849365,26.225586,25.598,83.256,16548,27.29,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.1016998,3.8188019,4.27005,19.87366,24.056276,24.655886,24.869753,4.4957585,24.751097,0.6036682,1,1,0
"2024-07-08, 11:41:55",0.05267244,0.30645782,10.0987425,-1.7381722,0.29869983,0,105.699135,863,28.205,24.259,26.654053,26.225586,25.307,83.254,16679,27.23,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4027252,2.937027,3.2664337,15.363587,18.5553,19.088015,19.11487,3.4309847,19.167112,0.60827637,1,1,0
"2024-07-08, 11:42:56",0.05267244,0.31124622,10.09156,-1.7665695,0.29890785,0,103.37359,834,27.934,24.168,26.861572,26.114807,25.185,83.264,16853,27.18,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.480301,3.0876617,3.4835968,15.763978,19.245241,19.70032,19.781862,3.657242,19.799437,0.6175232,1,1,0
"2024-07-08, 11:43:56",0.055066638,0.31603462,10.101137,-1.7920303,0.31219372,0,101.9536,824,27.905,24.133,27.2583,26.074524,25.173,83.266,16907,27.13,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2473297,2.7830963,3.1475372,14.261292,17.428347,17.835085,17.913698,3.3066561,17.935179,0.6345062,1,1,0
"2024-07-08, 11:44:57",0.05746084,0.30406362,10.09156,-1.7258275,0.3260878,0,103.80846,826,27.999,24.131,26.751707,26.195374,25.281,83.26,16839,27.11,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.0106354,3.7567902,4.2307434,19.156862,23.297976,23.984499,24.001589,4.4483953,24.065062,0.6230469,1,1,0
"2024-07-08, 11:45:58",0.050278235,0.30885202,10.103531,-1.7509135,0.2849857,0,103.69229,823,27.575,24.208,25.958252,26.255798,25.215,83.264,16948,27.17,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9279327,3.5937653,4.0212708,18.65442,22.684694,23.305788,23.411745,4.2054753,23.388304,0.6175537,1,1,0
"2024-07-08, 11:46:59",0.047884032,0.30885202,10.093954,-1.7525737,0.27167243,0,102.77692,822,27.659,24.309,26.550291,26.356506,24.604,83.264,17058,27.23,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7382965,3.3581085,3.7246857,17.535769,21.317507,21.80823,21.946901,3.900223,21.94592,0.60595703,1,1,0
"2024-07-08, 11:47:59",0.055066638,0.30645782,10.09156,-1.7394084,0.3124988,0,102.514305,811,27.416,24.382,26.043701,26.477354,24.985,83.258,17086,27.33,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.8392487,3.4642487,3.8266754,18.31653,22.15735,22.522585,22.732058,3.988907,22.697874,0.59002686,1,1,0
"2024-07-08, 11:49:00",0.05746084,0.30885202,10.093954,-1.7525737,0.32600585,0,102.6624,817,27.633,24.459,26.538086,26.457214,24.538,83.264,17044,27.42,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9116364,3.4464874,3.7609406,18.932741,22.758913,23.17151,23.340456,3.8991854,23.286741,0.5812988,1,1,0
"2024-07-08, 11:50:01",0.047884032,0.31124622,10.09156,-1.7665695,0.2717348,0,102.672264,822,27.302,24.483,25.744629,26.457214,25.128,83.258,17017,27.43,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3075714,2.7161407,2.9467316,15.005677,18.043093,18.359987,18.434694,3.0606844,18.382933,0.56726074,1,1,0
"2024-07-08, 11:51:02",0.05267244,0.30885202,10.0987425,-1.7517432,0.29869765,0,101.38351,816,27.32,24.44,27.246094,26.40686,24.36,83.262,17086,27.45,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4486237,2.9140778,3.1897736,15.911927,19.145144,19.578249,19.596804,3.3161776,19.531858,0.5968933,1,1,0
"2024-07-08, 11:52:03",0.05267244,0.30885202,10.09156,-1.752989,0.29891002,0,104.1293,837,27.291,24.382,26.055908,26.336365,25.058,83.26,16921,27.41,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6292267,3.1513214,3.4436188,17.025515,20.55237,20.934206,21.112917,3.5847933,21.018675,0.5877991,1,1,0
"2024-07-08, 11:53:03",0.050278235,0.31364042,10.089166,-1.780572,0.28538692,0,102.91691,813,27.316,24.371,25.958252,26.326294,24.52,83.262,17086,27.35,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.1267853,3.7272491,4.0611877,20.41614,24.607058,24.989382,25.112917,4.2059636,25.072386,0.58639526,1,1,0
"2024-07-08, 11:54:04",0.05267244,0.30166942,10.089166,-1.7126527,0.29898733,0,102.00017,804,27.001,24.334,25.756836,26.255798,24.592,83.253,17142,27.33,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9617462,3.496292,3.7827911,19.394167,23.175905,23.677858,23.731081,3.9101107,23.671995,0.5852051,1,1,0
"2024-07-08, 11:55:05",0.055066638,0.30885202,10.093954,-1.7525736,0.31242254,0,100.1771,788,27.301,24.277,26.654053,26.26587,24.307,83.254,17268,27.29,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.02388,3.558548,3.8512115,19.63782,23.639772,24.035769,24.088503,3.9882357,24.139769,0.572937,1,1,0
"2024-07-08, 11:56:06",0.05267244,0.31124622,10.093954,-1.7661508,0.29883704,0,101.416885,794,27.168,24.312,25.860596,26.336365,24.991,83.258,17170,27.27,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.0354156,3.6202545,3.9463043,19.6261,23.662233,24.22278,24.21448,4.1245427,24.246702,0.58691406,1,1,0
"2024-07-08, 11:57:07",0.05267244,0.30885202,10.09156,-1.752989,0.29891002,0,102.257195,795,26.913,24.4,25.549316,26.457214,24.446,83.256,17086,27.32,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.2523956,3.872818,4.219879,21.145144,25.454714,25.948366,26.01282,4.39444,26.05969,0.5740967,1,1,0
"2024-07-08, 11:58:07",0.05267244,0.29927522,10.096349,-1.6978601,0.29877692,0,102.528725,793,26.728,24.496,25.45166,26.557922,24.152,83.253,17072,27.42,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.4147491,4.075348,4.4510803,22.14612,26.720827,27.132936,27.258913,4.6481023,27.275023,0.56799316,1,1,0
"2024-07-08, 11:59:08",0.047884032,0.31124622,10.093954,-1.7661508,0.27167043,0,100.80999,780,26.704,24.606,25.45166,26.64856,24.023,83.256,17030,27.53,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7174225,3.2178497,3.4801178,17.670046,21.335085,21.657839,21.715456,3.6183627,21.649534,0.56396484,1,1,0
"2024-07-08, 12:00:09",0.050278235,0.31124622,10.081984,-1.7682465,0.2855921,0,101.06383,776,26.625,24.71,25.439453,26.708984,23.954,83.26,16866,27.64,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7976227,3.28273,3.5435944,18.459108,22.051394,22.400026,22.388308,3.6670077,22.413206,0.5646057,1,1,0
"2024-07-08, 12:01:10",0.047884032,0.31364042,10.09156,-1.7801498,0.27173284,0,101.780014,779,26.66,24.753,25.439453,26.759338,23.993,83.253,16759,27.7,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9712677,3.4773102,3.7533112,19.588991,23.344362,23.66321,23.798464,3.8797762,23.79016,0.5683899,1,1,0
"2024-07-08, 12:02:11",0.047884032,0.31124622,10.093954,-1.7661508,0.27167043,0,101.96523,783,26.744,24.75,26.12915,26.668701,24.036,83.251,16639,27.71,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.0423737,3.5838165,3.878189,19.847292,23.753054,24.132448,24.286745,4.000397,24.363401,0.5628662,1,1,0
"2024-07-08, 12:03:11",0.050278235,0.31124622,10.09156,-1.7665696,0.28532135,0,103.22802,809,27.157,24.697,26.538086,26.608276,24.393,83.249,16613,27.68,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9291534,3.4167633,3.6840363,19.1803,22.8761,23.328737,23.273073,3.8075716,23.44055,0.56985474,1,1,0
"2024-07-08, 12:04:12",0.050278235,0.31364042,10.093954,-1.7797279,0.28525168,0,104.83776,821,26.6,24.678,25.354004,26.557922,24.951,83.253,16535,27.66,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.8983307,3.3614655,3.6126862,19.007936,22.845827,23.003542,23.192019,3.7467196,23.157835,0.5559387,1,1,0
"2024-07-08, 12:05:13",0.05267244,0.31124622,10.089166,-1.7669886,0.29897875,0,103.12131,801,26.492,24.63,25.250244,26.578062,23.859,83.249,16561,27.6,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5562897,3.004837,3.2783356,16.677858,20.030886,20.44153,20.421022,3.377762,20.456175,0.571228,1,1,0
"2024-07-08, 12:06:14",0.04309563,0.31603462,10.09156,-1.79373,0.2445581,0,101.53919,778,26.336,24.609,25.054932,26.51764,23.788,83.251,16679,27.59,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5974274,3.1010895,3.3751373,16.857058,20.27991,20.721804,20.673952,3.5191805,20.828245,0.592041,1,1,0
"2024-07-08, 12:07:14",0.05746084,0.31124622,10.089166,-1.7669886,0.32615808,0,101.40016,776,26.271,24.611,25.054932,26.578062,23.657,83.253,16772,27.56,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6828156,3.24617,3.5876617,17.35657,20.927858,21.328249,21.494753,3.7459872,21.44641,0.6013489,1,1,0
"2024-07-08, 12:08:15",0.050278235,0.31124622,10.09156,-1.7665696,0.28532135,0,99.869514,760,26.226,24.593,25.152588,26.578062,23.623,83.247,16853,27.54,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.56398,3.051773,3.355667,16.668093,20.023073,20.456667,20.510866,3.4824374,20.504026,0.5864563,1,1,0
"2024-07-08, 12:09:16",0.047884032,0.3184288,10.093954,-1.8068815,0.27166444,0,109.311104,900,26.023,24.673,24.450684,26.67877,23.643,83.245,16880,27.58,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.478775,2.9452667,3.2138214,16.115358,19.35901,19.672976,19.744265,3.334305,19.670042,0.58932495,1,1,0
"2024-07-08, 12:10:17",0.050278235,0.30645782,10.0987425,-1.7381722,0.28512275,0,103.879585,821,26.217,24.742,24.54834,26.78955,23.218,83.241,16894,27.69,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3124542,2.7319489,2.9727325,15.015687,18.04114,18.292116,18.490358,3.091263,18.459105,0.59802246,1,1,0
"2024-07-08, 12:11:18",0.050278235,0.31364042,10.09156,-1.7801498,0.28531927,0,104.21223,811,26.045,24.87,24.841309,26.880186,23.387,83.253,16692,27.78,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7655792,3.2559967,3.5193024,18.078737,21.652956,22.039675,22.003054,3.6540682,22.055784,0.58828735,1,1,0
"2024-07-08, 12:12:18",0.05267244,0.31364042,10.081984,-1.7818396,0.29918933,0,103.97951,812,26.187,24.881,24.829102,26.90033,23.495,83.254,16535,27.86,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2840729,2.6790924,2.9052887,15.044251,18.12317,18.348757,18.337526,2.9959261,18.322386,0.5805054,1,1,0
"2024-07-08, 12:13:19",0.05267244,0.31364042,10.093954,-1.779728,0.29883486,0,104.80731,817,26.148,24.964,25.128174,26.970825,23.587,83.245,16444,27.89,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5615997,3.0347443,3.3188019,16.511843,19.927858,20.250124,20.46741,3.4495394,20.491331,0.5831909,1,1,0
"2024-07-08, 12:14:20",0.055066638,0.31364042,10.096349,-1.779306,0.31234396,0,105.20379,821,26.159,24.956,24.945068,26.890259,23.631,83.239,16355,27.93,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4418488,2.9188385,3.1740265,15.821107,19.084108,19.387331,19.568483,3.3039095,19.609007,0.5866699,1,1,0
"2024-07-08, 12:15:21",0.045489833,0.31124622,10.09156,-1.7665696,0.2581483,0,106.201,828,26.174,24.902,24.945068,26.829832,23.5,83.247,16304,27.9,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.787735,3.3004913,3.5988312,18.14319,21.756472,22.229128,22.17151,3.7240145,22.31848,0.5879822,1,1,0
"2024-07-08, 12:16:22",0.05267244,0.31124622,10.09156,-1.7665695,0.29890785,0,106.49395,830,26.197,24.886,25.14038,26.779478,23.589,83.243,16266,27.85,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9566193,3.489151,3.7694244,19.384401,23.136354,23.65735,23.660769,3.9151766,23.692991,0.5783081,1,1,0
"2024-07-08, 12:17:22",0.04309563,0.30645782,10.096349,-1.738584,0.24444938,0,105.262146,831,26.124,24.833,25.634766,26.749268,23.708,83.225,16316,27.8,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3336945,2.7811432,3.0194244,15.203431,18.332644,18.555788,18.690554,3.131302,18.702269,0.5838318,1,1,0
"2024-07-08, 12:18:23",0.05267244,0.30885202,10.0987425,-1.7517432,0.29869765,0,106.409996,830,26.135,24.787,24.645996,26.668701,23.895,83.223,16393,27.77,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9619293,3.4728546,3.756607,19.472292,23.20862,23.527956,23.638308,3.8765414,23.718382,0.57748413,1,1,0
"2024-07-08, 12:19:24",0.05267244,0.30645782,10.093954,-1.7389961,0.29884136,0,104.94153,833,26.263,24.71,25.732422,26.67877,23.449,83.233,16509,27.72,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4674225,2.8767242,3.1185455,16.080202,19.298464,19.616823,19.646608,3.221207,19.65051,0.578949,1,1,0
"2024-07-08, 12:20:25",0.050278235,0.31364042,10.086772,-1.7809944,0.28545457,0,107.22293,861,26.44,24.729,25.732422,26.698914,24.15,83.235,16483,27.7,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6828156,3.1938019,3.4884796,17.47864,20.986452,21.358522,21.477175,3.6286166,21.381468,0.60531616,1,1,0
"2024-07-08, 12:21:26",0.050278235,0.30645782,10.0987425,-1.7381722,0.28512275,0,110.002785,889,25.933,24.774,24.450684,26.799622,24.27,83.229,16406,27.71,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5957184,3.1144562,3.42659,16.802858,20.346315,20.740847,20.642214,3.591324,20.77844,0.594635,1,1,0
"2024-07-08, 12:22:26",0.055066638,0.30885202,10.093954,-1.7525736,0.31242254,0,108.9125,877,25.72,24.865,24.334717,26.90033,23.203,83.231,16496,27.8,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.468338,2.9224396,3.2069244,15.900453,19.20032,19.611452,19.539675,3.3368685,19.655882,0.57980347,1,1,0
"2024-07-08, 12:23:27",0.055066638,0.30885202,10.093954,-1.7525736,0.31242254,0,108.16932,871,25.582,24.969,24.139404,27.001038,23.102,83.225,16613,27.88,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2768707,2.7058258,2.975357,14.812074,17.82532,18.11194,18.226686,3.0883944,18.191038,0.58032227,1,1,0
"2024-07-08, 12:24:28",0.055066638,0.31124622,10.096349,-1.7657323,0.31234622,0,107.88726,867,25.349,25.044,24.041748,27.051392,22.935,83.221,16639,27.97,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2473907,2.6620026,2.907486,14.508119,17.454714,17.84192,17.959108,3.044327,17.967405,0.5798645,1,1,0
"2024-07-08, 12:25:29",0.055066638,0.30645782,10.09156,-1.7394084,0.3124988,0,107.45053,857,25.407,25.052,24.23706,27.03125,22.791,83.231,16719,28.02,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6474762,3.1127472,3.3899689,17.312624,20.66028,21.067507,21.213991,3.4976962,21.226683,0.55859375,1,1,0
"2024-07-08, 12:26:30",0.05746084,0.31124622,10.081984,-1.7682465,0.32639018,0,108.76565,877,25.52,25.033,24.23706,27.001038,22.951,83.231,16706,28.01,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.638443,3.1120758,3.3891754,17.215944,20.5011,20.942507,21.078249,3.5023959,21.081175,0.563385,1,1,0
"2024-07-08, 12:27:30",0.055066638,0.30406362,10.09156,-1.7258276,0.31250107,0,109.37311,880,25.503,24.982,24.334717,26.940613,23.009,83.221,16732,27.98,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.0772858,3.589981,3.8713531,20.105104,24.041628,24.431765,24.389772,4.02237,24.539183,0.5402527,1,1,0
"2024-07-08, 12:28:31",0.055066638,0.29927522,10.096349,-1.69786,0.31235743,0,107.99957,880,25.645,24.956,24.932861,26.93054,23.12,83.225,16746,27.95,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4314117,2.7900543,2.987259,15.957337,19.003542,19.272097,19.271608,3.0926058,19.371214,0.5292053,1,1,0
"2024-07-08, 12:29:32",0.059855044,0.30645782,10.093954,-1.7389961,0.33959156,0,108.97783,891,25.636,24.937,25.341797,26.890259,23.402,83.229,16772,27.92,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.864151,3.2935333,3.5119781,18.939577,22.545046,22.817019,22.976198,3.6209872,22.9635,0.52438354,1,1,0
